responsable,direccion,unidadejec,codigounico,idunidadejec,disa,provincia,horaatencion,id,categoria,telefeno,idred,situacion,clasificacion,departamento,inicioactividad,codigounico2,nombrerazonsocial,idautosanit,distrito,ubigeo,tipodocumentocategoria,estado,institucion,red,condicion,fecha_inspecion,tipo,numerocategoria,microred,inspecion,idmicrored,query_primary,query_secondary,query_fallback,latitude,longitude,geocode_source,geocode_confidence,geocode_level,geocode_status,geocode_notes,geocode_priority,geocode_query_used,geocode_attempts,geocode_provider,geocode_timestamp,geocode_display_name,geocode_type,geocode_importance,geocode_bbox
,OTROS CASERÍO LA PEÑITA - LANCONES CASERÍO LA PEÑITA - LANCONES LANCONES SULLANA PIURA,,2071,,,SULLANA,,2012,,,,,,PIURA,,2071,PUESTO DE SALUD LA PEÑITA - LANCONES,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LA PEÑITA - LANCONES, LANCONES, SULLANA, PIURA, PERU","OTROS CASERÍO LA PEÑITA - LANCONES CASERÍO LA PEÑITA - LANCONES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:12:49.706637,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']"
,OTROS CASERIO CASAS QUEMADAS - LANCONES CASERIO CASAS QUEMADAS - LANCONES LANCONES SULLANA PIURA,,2072,,,SULLANA,,2013,,,,,,PIURA,,2072,PUESTO DE SALUD CASAS QUEMADAS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CASAS QUEMADAS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO CASAS QUEMADAS - LANCONES CASERIO CASAS QUEMADAS - LANCONES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:12:56.043205,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']"
,AVENIDA AV. SAN MARTIN 17 TALARA AV. SAN MARTIN 17 TALARA PARIÑAS TALARA PIURA,,2073,,,TALARA,,2014,,,,,,PIURA,,2073,CENTRO DE SALUD JOSE ABELARDO QUINONES,,PARIÑAS,200701,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD JOSE ABELARDO QUINONES, PARIÑAS, TALARA, PIURA, PERU","AVENIDA AV. SAN MARTIN 17 TALARA AV. SAN MARTIN 17 TALARA PARIÑAS TALARA PIURA, PARIÑAS, TALARA, PIURA, PERU","PARIÑAS, TALARA, PIURA, PERU",-4.5944779,-81.2554390,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"CENTRO DE SALUD JOSE ABELARDO QUINONES, PARIÑAS, TALARA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:12:59.167735,"Centro de Salud José Abelardo Quiñones, Perú, Asentamiento Humano Luis Miguel Sánchez Cerro, Talara Alta, Talara, Pariñas, Talara, Piura, 20811, Perú",clinic,4.874265659566671e-05,"['-4.5945895', '-4.5943823', '-81.2555671', '-81.2553110']"
,AVENIDA AVENIDA GRAU S/N EXPOLICLINICO PETROPERU S/N AVENIDA GRAU S/N EXPOLICLINICO PETROPERU PARIÑAS TALARA PIURA,,2074,,,TALARA,,2015,,,,,,PIURA,,2074,CENTRO DE SALUD TALARA II,,PARIÑAS,200701,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD TALARA II, PARIÑAS, TALARA, PIURA, PERU","AVENIDA AVENIDA GRAU S/N EXPOLICLINICO PETROPERU S/N AVENIDA GRAU S/N EXPOLICLINICO PETROPERU PARIÑAS TALARA PIURA, PARIÑAS, TALARA, PIURA, PERU","PARIÑAS, TALARA, PIURA, PERU",-4.5786801,-81.2717819,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"CENTRO DE SALUD TALARA II, PARIÑAS, TALARA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:13:02.436372,"Centro de Salud Talara II, Avenida Miguel Grau, Los Pinos, Villa Aeronáutica, San Pedro, Talara, Pariñas, Talara, Piura, 20811, Perú",clinic,4.874265659566671e-05,"['-4.5790845', '-4.5781708', '-81.2722873', '-81.2712782']"
,OTROS URB. SUD AMERICA D-14 TALARA URB. SUD AMERICA D-14 TALARA LA BREA TALARA PIURA,,2075,,,TALARA,,2016,,,,,,PIURA,,2075,CENTRO DE SALUD NEGRITOS,,LA BREA,200703,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD NEGRITOS, LA BREA, TALARA, PIURA, PERU","OTROS URB. SUD AMERICA D-14 TALARA URB. SUD AMERICA D-14 TALARA LA BREA TALARA PIURA, LA BREA, TALARA, PIURA, PERU","LA BREA, TALARA, PIURA, PERU",-4.6583979,-81.3040850,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"CENTRO DE SALUD NEGRITOS, LA BREA, TALARA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:13:05.781575,"Centro de Salud Negritos, Avenida Alejandro Taboada, San Cristóbal Bajo, Belco, Caleta San Pablo, Negritos, La Brea, Talara, Piura, Perú",clinic,4.874265659566671e-05,"['-4.6585977', '-4.6582003', '-81.3042227', '-81.3039417']"
,OTROS LAMBAYEQUE S/N NEGRITOS S/N LAMBAYEQUE S/N NEGRITOS LA BREA TALARA PIURA,,2076,,,TALARA,,2017,,,,,,PIURA,,2076,PUESTO DE SALUD SAN PABLO,,LA BREA,200703,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SAN PABLO, LA BREA, TALARA, PIURA, PERU","OTROS LAMBAYEQUE S/N NEGRITOS S/N LAMBAYEQUE S/N NEGRITOS LA BREA TALARA PIURA, LA BREA, TALARA, PIURA, PERU","LA BREA, TALARA, PIURA, PERU",-4.6649291,-81.3106373,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"PUESTO DE SALUD SAN PABLO, LA BREA, TALARA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:13:08.922661,"Puesto de Salud San Pablo, Avenida José Gálvez, Villa Hermosa, Belco, Caleta San Pablo, Negritos, La Brea, Talara, Piura, Perú",clinic,4.874265659566671e-05,"['-4.6650196', '-4.6648388', '-81.3107189', '-81.3105558']"
,OTROS BARRIO PRIMAVERA A- 100 LOBITOS BARRIO PRIMAVERA A- 100 LOBITOS LOBITOS TALARA PIURA,,2077,,,TALARA,,2018,,,,,,PIURA,,2077,PUESTO DE SALUD LOBITOS,,LOBITOS,200704,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LOBITOS, LOBITOS, TALARA, PIURA, PERU","OTROS BARRIO PRIMAVERA A- 100 LOBITOS BARRIO PRIMAVERA A- 100 LOBITOS LOBITOS TALARA PIURA, LOBITOS, TALARA, PIURA, PERU","LOBITOS, TALARA, PIURA, PERU",-4.4565304,-81.2749705,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"PUESTO DE SALUD LOBITOS, LOBITOS, TALARA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:13:11.942515,"Puesto de Salud Lobitos, PI-507, Barrio Primavera, Nuevo Lobitos, Lobitos, Talara, Piura, Perú",clinic,4.874265659566671e-05,"['-4.4566591', '-4.4563966', '-81.2751167', '-81.2748243']"
,OTROS ALFONSO UGARTE S/N VICHAYAL S/N ALFONSO UGARTE S/N VICHAYAL VICHAYAL PAITA PIURA,,2078,,,PAITA,,2019,,,,,,PIURA,,2078,CENTRO DE SALUD VICHAYAL,,VICHAYAL,200507,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD VICHAYAL, VICHAYAL, PAITA, PIURA, PERU","OTROS ALFONSO UGARTE S/N VICHAYAL S/N ALFONSO UGARTE S/N VICHAYAL VICHAYAL PAITA PIURA, VICHAYAL, PAITA, PIURA, PERU","VICHAYAL, PAITA, PIURA, PERU",-4.8651182,-81.0726136,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"CENTRO DE SALUD VICHAYAL, VICHAYAL, PAITA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:13:15.028793,"Centro de Salud Vichayal, Carretera Costanera II, Las Valencias, Portachuelo, San Felipe de Vichayal, Vichayal, Paita, Piura, Perú",clinic,3.874189364457187e-05,"['-4.8652060', '-4.8650490', '-81.0728120', '-81.0724145']"
,OTROS CASERIO MIRAMAR CASERIO MIRAMAR VICHAYAL PAITA PIURA,,2079,,,PAITA,,2020,,,,,,PIURA,,2079,PUESTO DE SALUD MIRAMAR,,VICHAYAL,200507,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD MIRAMAR, VICHAYAL, PAITA, PIURA, PERU","OTROS CASERIO MIRAMAR CASERIO MIRAMAR VICHAYAL PAITA PIURA, VICHAYAL, PAITA, PIURA, PERU","VICHAYAL, PAITA, PIURA, PERU",-4.8722839,-81.1008006,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"PUESTO DE SALUD MIRAMAR, VICHAYAL, PAITA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:13:18.176331,"Puesto de Salud Miramar, Carretera Costanera II, Las Valencias, Portachuelo, San Felipe de Vichayal, Vichayal, Paita, Piura, Perú",doctors,3.874189364457187e-05,"['-4.8723339', '-4.8722339', '-81.1008506', '-81.1007506']"
,AVENIDA AV. PANAMERICANA NORTE S/N ORGANOS S/N AV. PANAMERICANA NORTE S/N ORGANOS LOS ORGANOS TALARA PIURA,,2080,,,TALARA,,2021,,,,,,PIURA,,2080,"CENTRO DE SALUD ""LOS ORGANOS""",,LOS ORGANOS,200705,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD ""LOS ORGANOS"", LOS ORGANOS, TALARA, PIURA, PERU","AVENIDA AV. PANAMERICANA NORTE S/N ORGANOS S/N AV. PANAMERICANA NORTE S/N ORGANOS LOS ORGANOS TALARA PIURA, LOS ORGANOS, TALARA, PIURA, PERU","LOS ORGANOS, TALARA, PIURA, PERU",-4.1765953,-81.1273383,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"CENTRO DE SALUD ""LOS ORGANOS"", LOS ORGANOS, TALARA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:13:21.286887,"Centro de Salud Los Órganos, Carretera Panamericana Norte, Miraflores, Los Órganos, Talara, Piura, 20840, Perú",clinic,3.500190737769158e-05,"['-4.1772828', '-4.1759051', '-81.1279975', '-81.1266832']"
,OTROS SANCHEZ CERRO S-N EL ÑURO SANCHEZ CERRO S-N EL ÑURO LOS ORGANOS TALARA PIURA,,2081,,,TALARA,,2022,,,,,,PIURA,,2081,PUESTO DE SALUD EL ÑURO,,LOS ORGANOS,200705,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD EL ÑURO, LOS ORGANOS, TALARA, PIURA, PERU","OTROS SANCHEZ CERRO S-N EL ÑURO SANCHEZ CERRO S-N EL ÑURO LOS ORGANOS TALARA PIURA, LOS ORGANOS, TALARA, PIURA, PERU","LOS ORGANOS, TALARA, PIURA, PERU",-4.2160898,-81.1706028,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"PUESTO DE SALUD EL ÑURO, LOS ORGANOS, TALARA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:13:24.038546,"Puesto de Salud El Ñuro, Carretera Costanera I, Bahia Tortugas, El Ñuro, Los Órganos, Talara, Piura, Perú",doctors,3.500190737769158e-05,"['-4.2161743', '-4.2160054', '-81.1706873', '-81.1705183']"
,OTROS BARRIO PLOMO S/N. EL ALTO S/N BARRIO PLOMO S/N. EL ALTO EL ALTO TALARA PIURA,,2082,,,TALARA,,2023,,,,,,PIURA,,2082,EL ALTO,,EL ALTO,200702,,ACTIVO,,,ACTIVO,,,,,,,"EL ALTO, EL ALTO, TALARA, PIURA, PERU","OTROS BARRIO PLOMO S/N. EL ALTO S/N BARRIO PLOMO S/N. EL ALTO EL ALTO TALARA PIURA, EL ALTO, TALARA, PIURA, PERU","EL ALTO, TALARA, PIURA, PERU",-4.2679000,-81.2191059,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"EL ALTO, EL ALTO, TALARA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:13:26.998830,"El Alto, Talara, Piura, Perú",village,0.12743869505990896,"['-4.2879000', '-4.2479000', '-81.2391059', '-81.1991059']"
,OTROS CALETA CABO BLANCO- EL ALTO DISTRITO EL ALTO PROVINCIA TALARA DEPARTAMENTO PIURA,,2083,,,TALARA,,2024,,,,,,PIURA,,2083,PUESTO DE SALUD CABO BLANCO,,EL ALTO,200702,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CABO BLANCO, EL ALTO, TALARA, PIURA, PERU","OTROS CALETA CABO BLANCO- EL ALTO DISTRITO EL ALTO PROVINCIA TALARA DEPARTAMENTO PIURA, EL ALTO, TALARA, PIURA, PERU","EL ALTO, TALARA, PIURA, PERU",-4.2512228,-81.2310862,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"PUESTO DE SALUD CABO BLANCO, EL ALTO, TALARA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:13:30.264160,"Puesto de Salud Cabo Blanco, Carretera Costanera I, Cabo Blanco, El Alto, Talara, Piura, Perú",doctors,3.500190737769158e-05,"['-4.2512693', '-4.2511764', '-81.2312354', '-81.2309370']"
,AVENIDA AVENIDA GRAU N° 645 AVENIDA GRAU N° 645 MANCORA TALARA PIURA,,6627,,,TALARA,,6467,,,,,,PIURA,,6627,CENTRO DE SALUD MANCORA,,MANCORA,200706,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD MANCORA, MANCORA, TALARA, PIURA, PERU","AVENIDA AVENIDA GRAU N° 645 AVENIDA GRAU N° 645 MANCORA TALARA PIURA, MANCORA, TALARA, PIURA, PERU","MANCORA, TALARA, PIURA, PERU",-4.1056284,-81.0459201,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"CENTRO DE SALUD MANCORA, MANCORA, TALARA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:13:33.521116,"Centro de Salud Máncora, 645, Calle Tumbes, Barrio Santa Rosa, Máncora, Talara, Piura, 20851, Perú",clinic,4.0000762951049326e-05,"['-4.1058558', '-4.1053502', '-81.0461663', '-81.0457003']"
,OTROS CASERIO ENCUENTRO DE ROMEROS CASERIO ENCUENTRO DE ROMEROS LANCONES SULLANA PIURA,,6709,,,SULLANA,,6526,,,,,,PIURA,,6709,PUESTO DE SALUD ENCUENTRO DE ROMEROS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD ENCUENTRO DE ROMEROS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO ENCUENTRO DE ROMEROS CASERIO ENCUENTRO DE ROMEROS LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:13:41.014754,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']"
,OTROS CASERIO JAMBUR PAIMAS CASERIO JAMBUR PAIMAS PAIMAS AYABACA PIURA,,6790,,,AYABACA,,6595,,,,,,PIURA,,6790,PUESTO DE SALUD JAMBUR,,PAIMAS,200207,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD JAMBUR, PAIMAS, AYABACA, PIURA, PERU","OTROS CASERIO JAMBUR PAIMAS CASERIO JAMBUR PAIMAS PAIMAS AYABACA PIURA, PAIMAS, AYABACA, PIURA, PERU","PAIMAS, AYABACA, PIURA, PERU",-4.6534463,-80.0176435,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"PAIMAS, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:13:47.539035,"Paimas, Ayabaca, Piura, Perú",administrative,0.3245597611328047,"['-4.7426463', '-4.5645567', '-80.1534199', '-79.8770704']"
,OTROS CASERIO CHALACALA ALTA - BELLAVISTA CASERIO CHALACALA ALTA - BELLAVISTA SULLANA SULLANA PIURA,,6935,,,SULLANA,,6725,,,,,,PIURA,,6935,PUESTO DE SALUD CHALACALA ALTA,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CHALACALA ALTA, SULLANA, SULLANA, PIURA, PERU","OTROS CASERIO CHALACALA ALTA - BELLAVISTA CASERIO CHALACALA ALTA - BELLAVISTA SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:13:53.647687,"Sullana, Piura, 20100, Perú",city,0.43133189964742946,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']"
,OTROS CASERIO VENADOS - LANCONES CASERIO VENADOS - LANCONES LANCONES SULLANA PIURA,,7104,,,SULLANA,,6889,,,,,,PIURA,,7104,PUESTO DE SALUD VENADOS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD VENADOS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO VENADOS - LANCONES CASERIO VENADOS - LANCONES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:13:59.938860,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']"
,OTROS CASERIO CP5 CASERIO CP5 LAS LOMAS PIURA PIURA,,7173,,,PIURA,,6954,,,,,,PIURA,,7173,PUESTO DE SALUD CP-5,,LAS LOMAS,200111,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CP-5, LAS LOMAS, PIURA, PIURA, PERU","OTROS CASERIO CP5 CASERIO CP5 LAS LOMAS PIURA PIURA, LAS LOMAS, PIURA, PIURA, PERU","LAS LOMAS, PIURA, PIURA, PERU",-4.7076581,-80.1040871,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LAS LOMAS, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:14:07.374391,"Las Lomas, Piura, Perú",administrative,0.35049604782988514,"['-4.8305878', '-4.5851075', '-80.3711757', '-80.0084531']"
,OTROS CENTRO POBLADO GIGANTE CENTRO POBLADO GIGANTE AYABACA AYABACA PIURA,,7320,,,AYABACA,,7095,,,,,,PIURA,,7320,PUESTO DE SALUD GIGANTE,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD GIGANTE, AYABACA, AYABACA, PIURA, PERU","OTROS CENTRO POBLADO GIGANTE CENTRO POBLADO GIGANTE AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",-4.6400714,-79.7152245,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"AYABACA, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:14:12.364802,"Ayabaca, Distrito de Ayabaca, Ayabaca, Piura, Perú",town,0.31074813956852465,"['-4.6800714', '-4.6000714', '-79.7552245', '-79.6752245']"
,AVENIDA AV. FELIPE SANTIAGO SALAVERRY TALARA AV. FELIPE SANTIAGO SALAVERRY TALARA PARIÑAS TALARA PIURA,,7718,,,TALARA,,7211,,,,,,PIURA,,7718,PUESTO DE SALUD FELIPE SANTIAGO SALAVERRY,,PARIÑAS,200701,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD FELIPE SANTIAGO SALAVERRY, PARIÑAS, TALARA, PIURA, PERU","AVENIDA AV. FELIPE SANTIAGO SALAVERRY TALARA AV. FELIPE SANTIAGO SALAVERRY TALARA PARIÑAS TALARA PIURA, PARIÑAS, TALARA, PIURA, PERU","PARIÑAS, TALARA, PIURA, PERU",-4.5900299,-81.1750729,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"PUESTO DE SALUD FELIPE SANTIAGO SALAVERRY, PARIÑAS, TALARA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:14:14.810918,"Puesto de Salud Felipe Santiago Salaverry, Carretera Panamericana Norte, Luis Negreiros Vega, Talara, Pariñas, Talara, Piura, Perú",clinic,4.874265659566671e-05,"['-4.5901476', '-4.5899129', '-81.1752051', '-81.1749333']"
,OTROS CASERIO BLAS -LANCONES CASERIO BLAS -LANCONES LANCONES SULLANA PIURA,,7721,,,SULLANA,,7214,,,,,,PIURA,,7721,PUESTO DE SALUD BLAS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD BLAS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO BLAS -LANCONES CASERIO BLAS -LANCONES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:14:19.854668,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']"
,CALLE CALLE RODRIGUEZ N° 284 CALLE RODRIGUEZ N° 284 QUERECOTILLO SULLANA PIURA,,10418,,,SULLANA,,10381,,,,,,PIURA,,10418,CENTRO DE INVESTIGACIÓN Y CAPACITACION EN ENTOMOLOGIA - CICE.,,QUERECOTILLO,200607,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE INVESTIGACIÓN Y CAPACITACION EN ENTOMOLOGIA - CICE., QUERECOTILLO, SULLANA, PIURA, PERU","CALLE CALLE RODRIGUEZ N° 284 CALLE RODRIGUEZ N° 284 QUERECOTILLO SULLANA PIURA, QUERECOTILLO, SULLANA, PIURA, PERU","QUERECOTILLO, SULLANA, PIURA, PERU",-4.7434023,-80.6127100,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"QUERECOTILLO, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:14:24.836575,"Querecotillo, Sullana, Piura, Perú",administrative,0.31461790426364866,"['-4.8652950', '-4.6217402', '-80.6808261', '-80.5092579']"
,OTROS TRANSVERSAL TUMBES S/N S/N TRANSVERSAL TUMBES S/N SULLANA SULLANA PIURA,,10422,,,SULLANA,,10393,,,,,,PIURA,,10422,LABORATORIO REFERENCIAL DE SALUD LUCIANO CASTILLO COLONNA,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"LABORATORIO REFERENCIAL DE SALUD LUCIANO CASTILLO COLONNA, SULLANA, SULLANA, PIURA, PERU","OTROS TRANSVERSAL TUMBES S/N S/N TRANSVERSAL TUMBES S/N SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:14:29.972716,"Sullana, Piura, 20100, Perú",city,0.43133189964742946,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']"
,OTROS CASERIO PICHONES BAJO-LAS LOMAS CASERIO PICHONES BAJO-LAS LOMAS LAS LOMAS PIURA PIURA,,10421,,,PIURA,,10398,,,,,,PIURA,,10421,PUESTO DE SALUD PICHONES BAJO,,LAS LOMAS,200111,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD PICHONES BAJO, LAS LOMAS, PIURA, PIURA, PERU","OTROS CASERIO PICHONES BAJO-LAS LOMAS CASERIO PICHONES BAJO-LAS LOMAS LAS LOMAS PIURA PIURA, LAS LOMAS, PIURA, PIURA, PERU","LAS LOMAS, PIURA, PIURA, PERU",-4.7076581,-80.1040871,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LAS LOMAS, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:14:36.499195,"Las Lomas, Piura, Perú",administrative,0.35049604782988514,"['-4.8305878', '-4.5851075', '-80.3711757', '-80.0084531']"
,OTROS COMUNIDAD CAMPESIAN DE JORAS COMUNIDAD CAMPESIAN DE JORAS AYABACA AYABACA PIURA,,10726,,,AYABACA,,10711,,,,,,PIURA,,10726,PUESTO DE SALUD JORAS,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD JORAS, AYABACA, AYABACA, PIURA, PERU","OTROS COMUNIDAD CAMPESIAN DE JORAS COMUNIDAD CAMPESIAN DE JORAS AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",-4.5649483,-79.6841993,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"PUESTO DE SALUD JORAS, AYABACA, AYABACA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:14:39.555903,"Puesto de Salud Joras, PI-655, Sochabamba, Huiriquingue, Distrito de Ayabaca, Ayabaca, Piura, Perú",doctors,3.750133516437045e-05,"['-4.5649983', '-4.5648983', '-79.6842493', '-79.6841493']"
,OTROS COMUNIDAD CAMPESINA SOCCHABAMBA COMUNIDAD CAMPESINA SOCCHABAMBA AYABACA AYABACA PIURA,,10727,,,AYABACA,,10718,,,,,,PIURA,,10727,PUESTO DE SALUD SOCCHABAMBA,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SOCCHABAMBA, AYABACA, AYABACA, PIURA, PERU","OTROS COMUNIDAD CAMPESINA SOCCHABAMBA COMUNIDAD CAMPESINA SOCCHABAMBA AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",-4.6045211,-79.6664420,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"PUESTO DE SALUD SOCCHABAMBA, AYABACA, AYABACA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:14:42.636316,"Puesto de Salud Socchabamba, Longitudinal de la Sierra Norte, Miraflores de Tacalpo, Tacalpo, Distrito de Ayabaca, Ayabaca, Piura, Perú",doctors,3.500190737769158e-05,"['-4.6045711', '-4.6044711', '-79.6664920', '-79.6663920']"
